"customer_id","customer_name","address_line_1","city","state_province","postal_code","order_id","order_date","customer_id","order_id","product_id","quantity","product_id","product_name","product_price","total_amount","order_year_month","order_month"
82,Sabina Stockow,"7466 Nelson Alley",Milwaukee,WI ,"53210",6050,2020-04-17,82,6050,111,5,111,Printer Ink Cartridge,$39.99,$199.95,"2020-04",April 
644,Lilli Sprigin,"9 Arapahoe Road",Albany,New York ,"12255",6051,2020-05-18,644,6051,108,1,108,Printer,$59.99,$59.99,"2020-05",May 
435,Kennith Cake,"30917 Starling Hill",Orlando,Florida ,"32825",6052,,435,6052,111,3,111,Printer Ink Cartridge,$39.99,$119.97,,
145,Roderich Janous,"8 Esker Trail",Phoenix,AZ ,"85072",6053,2020-05-21,145,6053,111,3,111,Printer Ink Cartridge,$39.99,$119.97,"2020-05",May 
383,Corinne Rysdale,"771 Porter Circle",Fairbanks,AK ,"99790",6054,2020-03-05,383,6054,111,6,111,Printer Ink Cartridge,$39.99,$239.94,"2020-03",March 
575,Lou Allawy,"2 New Castle Center",Hartford,Connecticut ,"06120",6055,2021-01-02,575,6055,111,4,111,Printer Ink Cartridge,$39.99,$159.96,"2021-01",January 
490,Virgina Bayston,"849 Hallows Center",Knoxville,Tennessee ,"37995",6056,2019-07-03,490,6056,112,3,112,White print/copy paper,$4.99,$14.97,"2019-07",July 
352,Eustace Jossel,"4 Memorial Court",White Plains,NY ,"10633",6057,2019-12-09,352,6057,112,8,112,White print/copy paper,$4.99,$39.92,"2019-12",December 
430,Tilda Farmar,"61 Jackson Avenue",Savannah,Georgia ,"31422",6058,2019-05-21,430,6058,108,1,108,Printer,$59.99,$59.99,"2019-05",May 
188,Georgie Schuster,"5124 Trailsway Road",New Haven,CT ,"06510",6059,2019-03-04,188,6059,111,15,111,Printer Ink Cartridge,$39.99,$599.85,"2019-03",March 
397,Kikelia Rousell,"1 Mallory Circle",Philadelphia,PA ,"19125",6060,2019-09-08,397,6060,114,5,114,"Black Pens, 12-pack",$4.99,$24.95,"2019-09",September
43,Arleta Heynel,"5747 Oakridge Way",Seattle,WA ,"98121",6061,2019-10-23,43,6061,109,1,109,Samsung Galaxy Note 10,$749.99,$749.99,"2019-10",October 
36,Lindsy Denty,"4020 Dexter Way",Hyattsville,MD ,"20784",6062,2019-09-19,36,6062,114,3,114,"Black Pens, 12-pack",$4.99,$14.97,"2019-09",September
297,Lucita O'Callaghan,"6 South Drive",San Francisco,CA ,"94142",6063,,297,6063,111,10,111,Printer Ink Cartridge,$39.99,$399.90,,
567,Ivan Harniman,"11297 Dovetail Street",Richmond,Virginia ,"23237",6064,2019-12-08,567,6064,112,6,112,White print/copy paper,$4.99,$29.94,"2019-12",December 
158,Skipton Grevel,"0 Fordem Terrace",Sacramento,CA ,"94245",6065,2020-06-26,158,6065,109,1,109,Samsung Galaxy Note 10,$749.99,$749.99,"2020-06",June 
635,Jerri Collerd,"5601 Shopko Circle",Oklahoma City,Oklahoma ,"73135",6066,2020-12-03,635,6066,110,1,110,Apple iPad Mini,$329.99,$329.99,"2020-12",December 
43,Arleta Heynel,"5747 Oakridge Way",Seattle,WA ,"98121",6067,2019-10-09,43,6067,114,18,114,"Black Pens, 12-pack",$4.99,$89.82,"2019-10",October 
483,Dore Richly,"985 Bluejay Place",Austin,Texas  ,"78726",6068,2020-12-23,483,6068,112,16,112,White print/copy paper,$4.99,$79.84,"2020-12",December 
162,Bendite McRuvie,"54029 Dawn Court",Montgomery,AL ,"36125",6069,2020-04-16,162,6069,114,8,114,"Black Pens, 12-pack",$4.99,$39.92,"2020-04",April 
704,Val Ellsbury,"75253 Bultman Crossing",,Colorado ,"80127",6071,2019-06-29,704,6071,112,5,112,White print/copy paper,$4.99,$24.95,"2019-06",June 
793,Britni Heinemann,"629 Old Shore Drive",Baton Rouge,Louisiana ,,6072,2020-05-29,793,6072,109,1,109,Samsung Galaxy Note 10,$749.99,$749.99,"2020-05",May 
317,Liliane Jacmard,"2 Manufacturers Street",Orange,CA ,"92668",6073,2020-03-06,317,6073,110,1,110,Apple iPad Mini,$329.99,$329.99,"2020-03",March 
258,Oneida Coope,"17288 Stuart Pass",El Paso,TX ,"88584",6074,2019-06-29,258,6074,112,3,112,White print/copy paper,$4.99,$14.97,"2019-06",June 
561,Clari Price,"882 Quincy Way",Bakersfield,California ,"93386",6077,2019-09-16,561,6077,109,1,109,Samsung Galaxy Note 10,$749.99,$749.99,"2019-09",September
407,Elisabetta Gallamore,"51855 Harper Hill",Greenville,South Carolina ,"29605",6078,2020-11-02,407,6078,110,1,110,Apple iPad Mini,$329.99,$329.99,"2020-11",November 
308,Ortensia Heardman,"61669 Columbus Junction",El Paso,TX ,"88553",6079,2020-10-29,308,6079,109,1,109,Samsung Galaxy Note 10,$749.99,$749.99,"2020-10",October 
437,Sumner Plastow,"05 Bunting Hill",Norwalk,Connecticut ,"06854",6080,,437,6080,111,11,111,Printer Ink Cartridge,$39.99,$439.89,,
194,Bettine Lemery,"73 Bultman Lane",Brooklyn,NY ,"11231",6081,2020-11-13,194,6081,110,1,110,Apple iPad Mini,$329.99,$329.99,"2020-11",November 
118,Selle Sharplin,"30152 2nd Point",Philadelphia,PA ,"19146",6082,2020-06-23,118,6082,109,2,109,Samsung Galaxy Note 10,$749.99,"$1,499.98","2020-06",June 
638,Erminie Rabbet,"3 Marquette Center",Washington,District of Columbia ,"20057",6083,2019-10-04,638,6083,112,1,112,White print/copy paper,$4.99,$4.99,"2019-10",October 
489,Hans Allgood,"874 Bashford Parkway",Washington,District of Columbia ,"20051",6085,2020-05-23,489,6085,110,1,110,Apple iPad Mini,$329.99,$329.99,"2020-05",May 
592,Aguistin Gadsdon,"7 Merchant Drive",Corona,California ,"92883",6086,2019-11-18,592,6086,114,3,114,"Black Pens, 12-pack",$4.99,$14.97,"2019-11",November 
79,Carling Braunds,"58887 Hooker Hill",Baltimore,MD ,"21265",6087,2020-01-09,79,6087,109,1,109,Samsung Galaxy Note 10,$749.99,$749.99,"2020-01",January 
637,Jayson Andriessen,"0819 Crownhardt Circle",Allentown,Pennsylvania  ,,6088,2020-10-23,637,6088,108,1,108,Printer,$59.99,$59.99,"2020-10",October 
609,Marvin Tincombe,"18761 Vermont Court",Beaverton,Oregon ,"97075",6090,2020-09-29,609,6090,108,1,108,Printer,$59.99,$59.99,"2020-09",September
756,Jaclyn Orteaux,"2 Manley Avenue",Evansville,Indiana ,"47732",6091,2020-05-22,756,6091,110,1,110,Apple iPad Mini,$329.99,$329.99,"2020-05",May 
109,Marcos Thorlby,"8752 Scoville Parkway",Nashville,TN ,"37215",6093,2020-03-16,109,6093,108,1,108,Printer,$59.99,$59.99,"2020-03",March 
323,Rollie Kimmerling,"0743 Hayes Plaza",San Francisco,CA ,"94137",6094,2020-06-10,323,6094,110,1,110,Apple iPad Mini,$329.99,$329.99,"2020-06",June 
30,Mano Swanborrow,"1845 Waywood Alley",Saint Petersburg,FL ,"33737",6095,2020-11-11,30,6095,111,19,111,Printer Ink Cartridge,$39.99,$759.81,"2020-11",November 
36,Lindsy Denty,"4020 Dexter Way",Hyattsville,MD ,"20784",6096,2020-11-07,36,6096,112,20,112,White print/copy paper,$4.99,$99.80,"2020-11",November 
792,Ellerey Gurr,"9 Homewood Pass",Austin,Texas  ,"78769",6097,2020-03-25,792,6097,110,1,110,Apple iPad Mini,$329.99,$329.99,"2020-03",March 
249,Poppy Fideler,"78264 Ronald Regan Crossing",Charleston,SC ,"29416",6098,2019-09-06,249,6098,112,15,112,White print/copy paper,$4.99,$74.85,"2019-09",September
783,Miof mela Castiblanco,"86 Bay Trail",,Florida ,,6099,2019-11-13,783,6099,111,10,111,Printer Ink Cartridge,$39.99,$399.90,"2019-11",November 
21,Corinne Rummin,"3386 Mesta Junction",Lawrenceville,GA ,"30245",6100,2020-07-04,21,6100,108,1,108,Printer,$59.99,$59.99,"2020-07",July 
610,Becca Davidy,"4 Waxwing Point",Toledo,Ohio ,"43610",6101,2019-11-22,610,6101,114,19,114,"Black Pens, 12-pack",$4.99,$94.81,"2019-11",November 
163,Buddie Lewsey,"81 Cascade Circle",Mesquite,TX ,"75185",6102,2020-09-18,163,6102,109,2,109,Samsung Galaxy Note 10,$749.99,"$1,499.98","2020-09",September
524,Jock Lannin,"45 Saint Paul Hill",Miami,Florida ,,6103,2020-12-13,524,6103,113,18,113,Extension cord,$15.59,$280.62,"2020-12",December 
438,Evangelin Piddock,"4 Caliangt Parkway",Riverside,California ,"92505",6104,2019-12-25,438,6104,113,4,113,Extension cord,$15.59,$62.36,"2019-12",December 
36,Lindsy Denty,"4020 Dexter Way",Hyattsville,MD ,"20784",6105,2020-10-15,36,6105,112,16,112,White print/copy paper,$4.99,$79.84,"2020-10",October 
468,Alejandro Fyldes,"8 Ryan Trail",Kansas City,Missouri ,"64136",6106,2020-08-22,468,6106,110,1,110,Apple iPad Mini,$329.99,$329.99,"2020-08",August  
74,Kristal Trafford,"25899 Ilene Plaza",Fresno,CA ,"93762",6107,2019-12-28,74,6107,113,16,113,Extension cord,$15.59,$249.44,"2019-12",December 
434,Friedrick Lydiatt,"922 Sommers Road",Albuquerque,New Mexico ,"87201",6108,2019-10-22,434,6108,113,4,113,Extension cord,$15.59,$62.36,"2019-10",October 
140,Marji Mairs,"1861 Forest Center",Lynchburg,VA ,"24515",6109,2020-10-24,140,6109,114,7,114,"Black Pens, 12-pack",$4.99,$34.93,"2020-10",October 
764,Elyssa Greve,"74 1st Road",Greensboro,North Carolina ,"27404",6111,2019-08-27,764,6111,112,8,112,White print/copy paper,$4.99,$39.92,"2019-08",August  
582,Norry Proctor,"19190 Walton Alley",Saint Louis,Missouri ,,6112,2019-10-04,582,6112,109,1,109,Samsung Galaxy Note 10,$749.99,$749.99,"2019-10",October 
537,Tucky Matura,"0272 Talisman Drive",Laredo,Texas  ,"78044",6113,2020-06-20,537,6113,111,15,111,Printer Ink Cartridge,$39.99,$599.85,"2020-06",June 
47,Farlee Mongeot,"080 Comanche Road",New York City,New York ,"10170",6114,2019-02-28,47,6114,112,17,112,White print/copy paper,$4.99,$84.83,"2019-02",February 
195,Nada Possell,"43 Vera Drive",Buffalo,NY ,"14263",6115,2020-11-12,195,6115,110,1,110,Apple iPad Mini,$329.99,$329.99,"2020-11",November 
493,Emalia Waddilow,"9766 Kropf Pass",Mobile,Alabama ,"36670",6116,2019-04-29,493,6116,112,12,112,White print/copy paper,$4.99,$59.88,"2019-04",April 
439,Evyn Henriksson,"772 Rusk Court",Salt Lake City,Utah ,"84125",6117,2019-07-08,439,6117,110,1,110,Apple iPad Mini,$329.99,$329.99,"2019-07",July 
253,Galvin Raggatt,"7985 Messerschmidt Circle",Houston,TX ,"77045",6118,2020-02-13,253,6118,109,1,109,Samsung Galaxy Note 10,$749.99,$749.99,"2020-02",February 
645,Annecorinne Cordel,"1 Marquette Plaza",Corpus Christi,Texas  ,"78426",6119,,645,6119,109,1,109,Samsung Galaxy Note 10,$749.99,$749.99,,
534,Farlie Elwel,,Olympia,Washington ,"98506",6120,2019-08-31,534,6120,112,17,112,White print/copy paper,$4.99,$84.83,"2019-08",August  
634,Rodie Nestor,"3190 Macpherson Lane",Syracuse,New York ,"13251",6121,2020-09-07,634,6121,113,2,113,Extension cord,$15.59,$31.18,"2020-09",September
277,Maximilian Bryns,"20 Oriole Drive",South Lake Tahoe,CA ,"96154",6122,2019-11-17,277,6122,109,1,109,Samsung Galaxy Note 10,$749.99,$749.99,"2019-11",November 
244,Mose Sweetmore,"742 Golf View Place",Silver Spring,MD ,"20904",6123,2020-05-20,244,6123,113,18,113,Extension cord,$15.59,$280.62,"2020-05",May 
676,Koo Arondel,"4 Ridge Oak Alley",Hartford,Connecticut ,"06140",6124,2019-11-18,676,6124,112,18,112,White print/copy paper,$4.99,$89.82,"2019-11",November 
661,Joel Asple,"25947 Lakewood Avenue",Boston,Massachusetts ,,6125,2020-07-07,661,6125,110,1,110,Apple iPad Mini,$329.99,$329.99,"2020-07",July 
478,Corby Audus,,Indianapolis,Indiana ,"46266",6126,2020-11-14,478,6126,113,8,113,Extension cord,$15.59,$124.72,"2020-11",November 
46,Sherrie Garmons,"4495 Lakewood Trail",Saint Joseph,MO ,"64504",6127,2019-10-19,46,6127,113,12,113,Extension cord,$15.59,$187.08,"2019-10",October 
729,Gabbie Divers,"3 Melby Plaza",Tacoma,Washington ,"98424",6129,2019-06-29,729,6129,113,11,113,Extension cord,$15.59,$171.49,"2019-06",June 
421,Benedict Shute,"5058 Longview Terrace",Brockton,Massachusetts ,"02405",6130,2019-04-03,421,6130,111,18,111,Printer Ink Cartridge,$39.99,$719.82,"2019-04",April 
363,Waylin Skowcraft,"39 Farmco Avenue",Des Moines,IA ,"50393",6131,2019-07-07,363,6131,113,10,113,Extension cord,$15.59,$155.90,"2019-07",July 
490,Virgina Bayston,"849 Hallows Center",Knoxville,Tennessee ,"37995",6132,,490,6132,110,1,110,Apple iPad Mini,$329.99,$329.99,,
150,Roch Clampton,"49937 Lakewood Gardens Park",Kansas City,MO ,"64136",6133,2020-12-21,150,6133,110,1,110,Apple iPad Mini,$329.99,$329.99,"2020-12",December 
166,Toby Palfrie,"7 Eggendart Crossing",Salinas,CA ,"93907",6134,2020-11-17,166,6134,110,1,110,Apple iPad Mini,$329.99,$329.99,"2020-11",November 
676,Koo Arondel,"4 Ridge Oak Alley",Hartford,Connecticut ,"06140",6135,2020-06-14,676,6135,114,10,114,"Black Pens, 12-pack",$4.99,$49.90,"2020-06",June 
333,Delphine Allsobrook,"1 Esch Alley",Detroit,MI ,"48267",6136,2020-01-24,333,6136,111,4,111,Printer Ink Cartridge,$39.99,$159.96,"2020-01",January 
796,Tracie Locarno,"4 Pennsylvania Terrace",Tulsa,Oklahoma ,"74193",6137,2020-01-15,796,6137,110,1,110,Apple iPad Mini,$329.99,$329.99,"2020-01",January 
289,Keefer Maddra,"27117 Merry Parkway",Miami,FL ,"33129",6138,2019-04-23,289,6138,110,1,110,Apple iPad Mini,$329.99,$329.99,"2019-04",April 
241,Anatola Pounds,"369 Fairview Plaza",Charlotte,NC ,"28299",6139,2019-10-07,241,6139,113,20,113,Extension cord,$15.59,$311.80,"2019-10",October 
780,Lock Upwood,"0355 Artisan Lane",Springfield,Massachusetts ,"01129",6140,2021-01-23,780,6140,108,1,108,Printer,$59.99,$59.99,"2021-01",January 
545,Batholomew Cicchitello,"24 Carpenter Hill",Lexington,Kentucky ,"40524",6141,2019-09-23,545,6141,113,3,113,Extension cord,$15.59,$46.77,"2019-09",September
409,Adore Strippel,"6 Quincy Plaza",Toledo,Ohio ,"43635",6142,2021-01-09,409,6142,111,11,111,Printer Ink Cartridge,$39.99,$439.89,"2021-01",January 
466,Field Haythornthwaite,"6338 Ridge Oak Trail",Fresno,California ,"93721",6143,2020-07-18,466,6143,112,6,112,White print/copy paper,$4.99,$29.94,"2020-07",July 
688,Marchall Guisby,"68009 Clyde Gallagher Center",San Diego,California ,"92176",6144,2019-05-31,688,6144,113,19,113,Extension cord,$15.59,$296.21,"2019-05",May 
431,Kessia Toone,"0 Spenser Place",North Port,Florida ,"34290",6145,2020-12-24,431,6145,109,1,109,Samsung Galaxy Note 10,$749.99,$749.99,"2020-12",December 
571,Dulci Nuth,"2213 Corscot Drive",Saint Joseph,Missouri ,"64504",6146,2020-06-17,571,6146,114,3,114,"Black Pens, 12-pack",$4.99,$14.97,"2020-06",June 
187,Mord Fison,"5 Corry Parkway",South Lake Tahoe,CA ,"96154",6147,2020-12-26,187,6147,111,6,111,Printer Ink Cartridge,$39.99,$239.94,"2020-12",December 
637,Jayson Andriessen,"0819 Crownhardt Circle",Allentown,Pennsylvania  ,,6149,2020-02-20,637,6149,109,1,109,Samsung Galaxy Note 10,$749.99,$749.99,"2020-02",February 
605,Juli Hogbourne,"06121 Melvin Trail",Torrance,California ,"90505",6150,2020-10-13,605,6150,109,1,109,Samsung Galaxy Note 10,$749.99,$749.99,"2020-10",October 
158,Skipton Grevel,"0 Fordem Terrace",Sacramento,CA ,"94245",6151,2020-08-08,158,6151,110,1,110,Apple iPad Mini,$329.99,$329.99,"2020-08",August  
315,Riva Nolder,"48 Clove Street",Fort Myers,FL ,"33906",6152,2020-09-27,315,6152,111,12,111,Printer Ink Cartridge,$39.99,$479.88,"2020-09",September
591,Doy Pilcher,"81 Tony Crossing",London,Kentucky ,"40745",6153,,591,6153,110,1,110,Apple iPad Mini,$329.99,$329.99,,
647,Lil Noller,"296 Victoria Hill",Huntington,West Virginia ,"25775",6154,2020-08-22,647,6154,109,1,109,Samsung Galaxy Note 10,$749.99,$749.99,"2020-08",August  
334,Corbett Grigorkin,"227 Artisan Way",Inglewood,CA ,"90398",6155,,334,6155,108,1,108,Printer,$59.99,$59.99,,
4,Brodie Puddle,"517 Menomonie Road",Gilbert,AZ ,"85297",6156,2019-07-04,4,6156,108,1,108,Printer,$59.99,$59.99,"2019-07",July 
152,Kory MacShirrie,"41 Grasskamp Circle",Louisville,KY ,"40220",6157,2019-11-25,152,6157,112,2,112,White print/copy paper,$4.99,$9.98,"2019-11",November 
197,Phaedra Tungay,"53559 Melrose Point",Saint Louis,MO ,"63158",6158,2021-01-23,197,6158,114,1,114,"Black Pens, 12-pack",$4.99,$4.99,"2021-01",January 
638,Erminie Rabbet,"3 Marquette Center",Washington,District of Columbia ,"20057",6160,2019-08-15,638,6160,114,8,114,"Black Pens, 12-pack",$4.99,$39.92,"2019-08",August  
729,Gabbie Divers,"3 Melby Plaza",Tacoma,Washington ,"98424",6161,2019-06-21,729,6161,111,5,111,Printer Ink Cartridge,$39.99,$199.95,"2019-06",June 
497,Fionna Fairbanks,"4579 Forest Dale Park",Austin,Texas  ,"78749",6162,2020-12-05,497,6162,113,18,113,Extension cord,$15.59,$280.62,"2020-12",December 
775,Berky Smaleman,"69933 Northland Plaza",Orlando,Florida ,"32854",6163,2019-08-10,775,6163,108,1,108,Printer,$59.99,$59.99,"2019-08",August  
347,Juanita Packman,"463 Rigney Place",Mountain View,CA ,"94042",6164,2020-09-22,347,6164,109,1,109,Samsung Galaxy Note 10,$749.99,$749.99,"2020-09",September
732,Nadiya Reckus,"9908 Toban Terrace",Riverside,California ,"92513",6165,,732,6165,113,20,113,Extension cord,$15.59,$311.80,,
57,Lonnard Grishinov,"14 Morning Plaza",Tulsa,OK ,"74103",6166,2021-01-21,57,6166,110,1,110,Apple iPad Mini,$329.99,$329.99,"2021-01",January 
561,Clari Price,"882 Quincy Way",Bakersfield,California ,"93386",6167,2019-08-18,561,6167,108,1,108,Printer,$59.99,$59.99,"2019-08",August  
774,Kenton Rew,"30 Mandrake Hill",Seattle,Washington ,"98175",6168,2020-02-16,774,6168,113,15,113,Extension cord,$15.59,$233.85,"2020-02",February 
313,Sofia Rau,"4668 Trailsway Crossing",Syracuse,NY ,"13210",6169,2020-07-19,313,6169,111,4,111,Printer Ink Cartridge,$39.99,$159.96,"2020-07",July 
453,Charmane Williment,"03 Quincy Hill",Irvine,California ,"92619",6170,2019-06-22,453,6170,114,5,114,"Black Pens, 12-pack",$4.99,$24.95,"2019-06",June 
402,Cyndia Rivel,"3877 Pankratz Court",Phoenix,Arizona ,"85030",6171,2020-07-01,402,6171,108,1,108,Printer,$59.99,$59.99,"2020-07",July 
340,Avril Gisburne,"551 Del Mar Alley",Chicago,IL ,"60641",6172,2020-08-05,340,6172,113,9,113,Extension cord,$15.59,$140.31,"2020-08",August  
352,Eustace Jossel,"4 Memorial Court",White Plains,NY ,"10633",6173,2019-08-29,352,6173,112,6,112,White print/copy paper,$4.99,$29.94,"2019-08",August  
771,Velvet Wilshere,"386 Stoughton Junction",Huntington,West Virginia ,"25711",6175,2019-07-20,771,6175,113,11,113,Extension cord,$15.59,$171.49,"2019-07",July 
627,Perren Selman,"06 Division Crossing",North Hollywood,California ,"91616",6176,2019-09-01,627,6176,111,14,111,Printer Ink Cartridge,$39.99,$559.86,"2019-09",September
635,Jerri Collerd,"5601 Shopko Circle",Oklahoma City,Oklahoma ,"73135",6177,2019-07-18,635,6177,109,2,109,Samsung Galaxy Note 10,$749.99,"$1,499.98","2019-07",July 
511,Culver Marcussen,"20347 Kingsford Avenue",Washington,District of Columbia ,"20442",6179,2019-07-28,511,6179,112,7,112,White print/copy paper,$4.99,$34.93,"2019-07",July 
56,Sadella Whitebrook,"803 Morning Junction",Manchester,NH ,"03105",6180,2020-02-10,56,6180,109,1,109,Samsung Galaxy Note 10,$749.99,$749.99,"2020-02",February 
36,Lindsy Denty,"4020 Dexter Way",Hyattsville,MD ,"20784",6181,2020-05-09,36,6181,113,16,113,Extension cord,$15.59,$249.44,"2020-05",May 
373,Letizia Bogges,"96330 Iowa Drive",Atlanta,GA ,"30336",6182,2019-09-24,373,6182,111,18,111,Printer Ink Cartridge,$39.99,$719.82,"2019-09",September
339,Allys Beadell,"2 Acker Hill",Lafayette,LA ,"70505",6183,2019-08-24,339,6183,109,1,109,Samsung Galaxy Note 10,$749.99,$749.99,"2019-08",August  
794,Antonietta Covill,"578 Fair Oaks Point",Birmingham,Alabama ,"35263",6184,2019-05-10,794,6184,111,8,111,Printer Ink Cartridge,$39.99,$319.92,"2019-05",May 
375,Dian Manklow,"28987 Reinke Drive",Fort Wayne,IN ,"46825",6186,2020-08-07,375,6186,108,1,108,Printer,$59.99,$59.99,"2020-08",August  
679,Thaxter Slarke,"788 Loeprich Pass",Baton Rouge,Louisiana ,"70805",6187,2019-12-12,679,6187,111,7,111,Printer Ink Cartridge,$39.99,$279.93,"2019-12",December 
368,Lian Raft,"15237 Waubesa Way",Kansas City,MO ,"64136",6188,,368,6188,111,19,111,Printer Ink Cartridge,$39.99,$759.81,,
732,Nadiya Reckus,"9908 Toban Terrace",Riverside,California ,"92513",6189,,732,6189,108,1,108,Printer,$59.99,$59.99,,
401,Cecil Ringrose,,Saint Petersburg,Florida ,"33742",6190,2019-06-23,401,6190,113,11,113,Extension cord,$15.59,$171.49,"2019-06",June 
376,Dov Wilkisson,"33 Gina Lane",Portland,OR ,"97201",6191,2019-05-14,376,6191,108,1,108,Printer,$59.99,$59.99,"2019-05",May 
712,Leonora Culbert,"1503 Towne Pass",Alexandria,Virginia ,,6192,2019-10-04,712,6192,108,1,108,Printer,$59.99,$59.99,"2019-10",October 
237,Jacklin Pierce,"74 Fairfield Point",White Plains,NY ,"10633",6193,2020-06-11,237,6193,109,1,109,Samsung Galaxy Note 10,$749.99,$749.99,"2020-06",June 
560,Dex Witz,"4794 Sommers Way",Maple Plain,Minnesota ,"55579",6194,2020-12-30,560,6194,112,12,112,White print/copy paper,$4.99,$59.88,"2020-12",December 
147,Allys Caldaro,"47 Emmet Drive",El Paso,TX ,"79945",6195,2020-03-25,147,6195,110,1,110,Apple iPad Mini,$329.99,$329.99,"2020-03",March 
528,Demetria Haimes,"52 Lakewood Gardens Terrace",Fargo,North Dakota  ,"58122",6196,2020-08-12,528,6196,112,15,112,White print/copy paper,$4.99,$74.85,"2020-08",August  
765,Gert Swadlinge,"327 Paget Park",Irvine,California ,,6197,2019-04-27,765,6197,110,1,110,Apple iPad Mini,$329.99,$329.99,"2019-04",April 
581,Danita Swyer,"84765 American Ash Point",Cape Coral,Florida ,"33915",6198,,581,6198,114,11,114,"Black Pens, 12-pack",$4.99,$54.89,,
78,Jonas Popplestone,"0608 Marquette Lane",Little Rock,AR ,"72231",6199,2020-06-14,78,6199,108,1,108,Printer,$59.99,$59.99,"2020-06",June 
371,Gustavo Loveitt,"7 Shasta Place",San Bernardino,CA ,"92424",6200,,371,6200,114,18,114,"Black Pens, 12-pack",$4.99,$89.82,,
563,Martie Sigert,"35 Corscot Parkway",Birmingham,Alabama ,"35236",6201,2019-07-21,563,6201,113,11,113,Extension cord,$15.59,$171.49,"2019-07",July 
607,Justina Miell,"0463 Namekagon Terrace",Wichita Falls,Texas  ,"76305",6202,2019-07-24,607,6202,113,17,113,Extension cord,$15.59,$265.03,"2019-07",July 
49,Tamarra Otridge,"7 Summer Ridge Road",Migrate,KY ,"41905",6203,2019-07-07,49,6203,109,1,109,Samsung Galaxy Note 10,$749.99,$749.99,"2019-07",July 
726,Vickie Caudell,"979 Schiller Park",Springfield,Massachusetts ,"01105",6204,2019-06-07,726,6204,110,1,110,Apple iPad Mini,$329.99,$329.99,"2019-06",June 
43,Arleta Heynel,"5747 Oakridge Way",Seattle,WA ,"98121",6205,2019-07-13,43,6205,114,16,114,"Black Pens, 12-pack",$4.99,$79.84,"2019-07",July 
709,Robb Martill,"26 Bobwhite Court",Lincoln,Nebraska ,"68524",6206,2020-12-08,709,6206,114,17,114,"Black Pens, 12-pack",$4.99,$84.83,"2020-12",December 
21,Corinne Rummin,"3386 Mesta Junction",Lawrenceville,GA ,"30245",6207,2019-06-08,21,6207,113,18,113,Extension cord,$15.59,$280.62,"2019-06",June 
451,Susannah Teather,,Tucson,Arizona ,"85743",6208,2019-05-13,451,6208,109,1,109,Samsung Galaxy Note 10,$749.99,$749.99,"2019-05",May 
524,Jock Lannin,"45 Saint Paul Hill",Miami,Florida ,,6209,2020-09-18,524,6209,114,8,114,"Black Pens, 12-pack",$4.99,$39.92,"2020-09",September
152,Kory MacShirrie,"41 Grasskamp Circle",Louisville,KY ,"40220",6210,2020-09-17,152,6210,114,11,114,"Black Pens, 12-pack",$4.99,$54.89,"2020-09",September
8,Bobbye Caveill,"745 Sugar Avenue",Denver,CO ,"80249",6211,,8,6211,111,17,111,Printer Ink Cartridge,$39.99,$679.83,,
289,Keefer Maddra,"27117 Merry Parkway",Miami,FL ,"33129",6212,2021-01-14,289,6212,110,1,110,Apple iPad Mini,$329.99,$329.99,"2021-01",January 
501,Aldous Chitson,"348 Colorado Plaza",Sparks,Nevada ,"89436",6214,2020-04-03,501,6214,109,1,109,Samsung Galaxy Note 10,$749.99,$749.99,"2020-04",April 
251,Jock Forryan,"00 Bashford Alley",Cape Coral,FL ,"33915",6215,2020-10-15,251,6215,114,8,114,"Black Pens, 12-pack",$4.99,$39.92,"2020-10",October 
189,Darnall Coupman,"4 Victoria Street",Lincoln,NE ,"68583",6216,2019-07-06,189,6216,111,9,111,Printer Ink Cartridge,$39.99,$359.91,"2019-07",July 
638,Erminie Rabbet,"3 Marquette Center",Washington,District of Columbia ,"20057",6217,2020-03-03,638,6217,109,1,109,Samsung Galaxy Note 10,$749.99,$749.99,"2020-03",March 
353,Ewart Vogeler,"38314 Summit Circle",Round Rock,TX ,"78682",6218,,353,6218,113,14,113,Extension cord,$15.59,$218.26,,
795,Claretta Krzysztofiak,"74882 Meadow Vale Terrace",Mobile,Alabama ,"36616",6219,2020-05-18,795,6219,111,1,111,Printer Ink Cartridge,$39.99,$39.99,"2020-05",May 
286,Mead Ghidetti,"26216 Hallows Trail",Evanston,IL ,"60208",6220,2019-06-16,286,6220,113,15,113,Extension cord,$15.59,$233.85,"2019-06",June 
499,Ferdinande Bernardo,"90462 Dennis Terrace",Tyler,Texas  ,"75799",6221,2020-06-03,499,6221,108,1,108,Printer,$59.99,$59.99,"2020-06",June 
279,Florella Heball,"0961 Homewood Center",Levittown,PA ,"19058",6222,2021-01-01,279,6222,114,9,114,"Black Pens, 12-pack",$4.99,$44.91,"2021-01",January 
401,Cecil Ringrose,,Saint Petersburg,Florida ,"33742",6224,2020-12-01,401,6224,108,1,108,Printer,$59.99,$59.99,"2020-12",December 
511,Culver Marcussen,"20347 Kingsford Avenue",Washington,District of Columbia ,"20442",6225,2020-05-25,511,6225,110,1,110,Apple iPad Mini,$329.99,$329.99,"2020-05",May 
97,Dolorita Bools,"84 Lake View Parkway",Chicago,IL ,"60636",6226,2019-10-21,97,6226,113,3,113,Extension cord,$15.59,$46.77,"2019-10",October 
